time,value,n
2022-03-13,15,4
2022-03-20,0,4
2022-03-27,36,4
2022-04-03,25,4
2022-04-10,39,4
2022-04-17,29,4
2022-04-24,41,4
2022-05-01,31,4
2022-05-08,23,4
2022-05-15,24,4
2022-05-22,28,3
2022-05-29,28,3
2022-06-05,24,3
2022-06-12,20,3
2022-06-19,35,3
2022-06-26,0,3
2022-07-03,0,3
2022-07-10,10,3
2022-07-17,27,3
2022-07-24,25,3
2022-07-31,31,3
2022-08-07,36,2
2022-08-14,35,2
2022-08-21,25,2
2022-08-28,36,2
2022-09-04,22,2
2022-09-11,52,2
2022-09-18,36,2
2022-09-25,0,2
2022-10-02,23,2
2022-10-09,40,2
2022-10-16,76,2
2022-10-23,29,1
2022-10-30,23,1
2022-11-06,72,1
